SB02_Trial17,SB02_Trial2,SB02_Trial12,SB02_Trial7,SB02_Trial22,SB02_Trial31,SB05_Trial31,SB05_Trial22,SB05_Trial12,SB05_Trial7,SB05_Trial17,SB05_Trial2,SB04_Trial2,SB04_Trial17,SB04_Trial7,SB04_Trial12,SB04_Trial22,SB04_Trial31,SB06_Trial22,SB06_Trial31,SB06_Trial2,SB06_Trial17,SB06_Trial7,SB06_Trial12,SB08_Trial22,SB08_Trial31,SB08_Trial17,SB08_Trial2,SB08_Trial12,SB08_Trial7,SB01_Trial2,SB01_Trial17,SB01_Trial7,SB01_Trial12,SB01_Trial22,SB01_Trial31
1.058121566,0.596671429,-1.552305478,1.3063399,0.538485669,-0.427559032,-0.065531675,0.482778641,0.371331762,-0.0707002,-0.693742528,0.771720869,1.24355117,0.45413375,0.460138292,-1.089373577,-0.257682039,1.272645294,0.479578003,0.647572143,1.256933227,1.090160791,-1.658755881,0.94524645,1.042998732,-0.259246532,1.714044035,-1.882694342,-0.363922174,-0.846258585,0.852836118,-0.427049597,0.424983865,1.100653708,0.549889707,-0.581573872
1.065010997,0.592844996,-1.5370027,1.303796839,0.52944726,-0.415371763,-0.056983472,0.484760796,0.353296731,-0.081610495,-0.694879914,0.773608847,1.232425855,0.454600704,0.469408956,-1.08981115,-0.256669572,1.281016799,0.485505521,0.639369811,1.25384728,1.094450154,-1.660919573,0.94810441,1.034406658,-0.256105116,1.714935719,-1.882338645,-0.372050952,-0.85861133,0.846501464,-0.439649775,0.426989683,1.094919076,0.546049671,-0.592309443
1.071968193,0.589209884,-1.521629618,1.301253778,0.520399271,-0.403255488,-0.048910169,0.486684753,0.33516324,-0.09270571,-0.695937858,0.775496825,1.221300541,0.455067659,0.47916755,-1.090161208,-0.255769602,1.289390804,0.491385996,0.631088458,1.250632751,1.098853996,-1.663083266,0.950891052,1.02556554,-0.253278842,1.715990935,-1.881982949,-0.380138294,-0.87071702,0.840012306,-0.452172077,0.428995501,1.089220969,0.542241724,-0.603061178
1.078993154,0.585574772,-1.506209666,1.298515097,0.511346493,-0.391210206,-0.040836865,0.488550512,0.316939205,-0.103616005,-0.696910251,0.777384802,1.210175226,0.455534613,0.488926143,-1.090511266,-0.254869632,1.297764809,0.497219428,0.622759692,1.24716106,1.103367971,-1.66508052,0.953601187,1.016413114,-0.250773481,1.717210785,-1.881449404,-0.388176887,-0.883069766,0.833523148,-0.464616504,0.431112754,1.083632442,0.538463193,-0.613829076
1.086085879,0.581939661,-1.49076628,1.295580795,0.502286529,-0.379235919,-0.033001012,0.490351226,0.29863848,-0.1145263,-0.697784869,0.77927278,1.199049912,0.456001567,0.498684737,-1.09077381,-0.254025909,1.306138814,0.502970532,0.614367711,1.243689369,1.107986282,-1.666911337,0.956236112,1.006949381,-0.24859827,1.718593062,-1.880915859,-0.396154545,-0.894928401,0.82703399,-0.476998632,0.433118572,1.078116967,0.534716751,-0.624610445
1.093223782,0.578304549,-1.475276025,1.292646494,0.493224171,-0.367332625,-0.025165159,0.492093742,0.280262055,-0.125251675,-0.698554075,0.781160758,1.187710649,0.456507434,0.50893126,-1.090992596,-0.253238436,1.314507819,0.50863931,0.605944121,1.239960516,1.11270603,-1.668575715,0.958791938,0.997174341,-0.246757248,1.720137764,-1.880382314,-0.404056643,-0.907034092,0.820390329,-0.489287309,0.435235824,1.072711071,0.530999724,-0.635394507
1.100452037,0.574669437,-1.459762336,1.289712193,0.484157023,-0.355500325,-0.017566756,0.493774637,0.261812898,-0.13616197,-0.699209466,0.783048736,1.176371386,0.456974388,0.518689854,-1.091123868,-0.252450962,1.322874323,0.514214,0.597488922,1.236103081,1.117522868,-1.670073656,0.961264774,0.987150256,-0.245257918,1.721841577,-1.879670921,-0.411870995,-0.918892727,0.813901171,-0.501482536,0.437241643,1.067378228,0.527309439,-0.646186652
1.107702881,0.571034326,-1.444225212,1.286386652,0.47509227,-0.343762683,-0.009968353,0.49539391,0.243310305,-0.146887344,-0.699741112,0.784936714,1.165032123,0.457519168,0.528936377,-1.091211382,-0.251775984,1.331233325,0.519671081,0.58901792,1.232117066,1.122429551,-1.671405159,0.96365462,0.976814863,-0.244106437,1.723706711,-1.878959527,-0.419590287,-0.930504308,0.807412013,-0.513584314,0.439358895,1.062154964,0.523653917,-0.656976103
1.11502149,0.567207892,-1.428688088,1.283061111,0.466022727,-0.3321197,-0.0026074,0.496954986,0.22474537,-0.157612719,-0.70014061,0.786614917,1.15369286,0.458025035,0.5391829,-1.09125514,-0.251101006,1.339584826,0.524998791,0.580546918,1.228002469,1.127423181,-1.672570224,0.965958883,0.966168164,-0.243305307,1.725729851,-1.878070286,-0.427202333,-0.942115888,0.800768351,-0.525592641,0.441476148,1.057041279,0.520022462,-0.667765553
1.122385275,0.563572781,-1.413127529,1.279735569,0.456957974,-0.32054771,0.004516103,0.498451016,0.206130958,-0.168338094,-0.70040185,0.788502894,1.142139649,0.458569815,0.549429424,-1.091211382,-0.250426029,1.347926325,0.530197131,0.572075916,1.223759291,1.132500859,-1.673568852,0.96817497,0.955210158,-0.242863185,1.727909892,-1.877181044,-0.434692508,-0.953480414,0.794124689,-0.537491943,0.4435934,1.052000646,0.516415074,-0.678549616
1.129771648,0.559937669,-1.397590405,1.276214408,0.44789801,-0.309046715,0.011402156,0.499892273,0.187478448,-0.178878548,-0.700515665,0.790181097,1.130800386,0.459114595,0.559675947,-1.091080111,-0.249807299,1.356260323,0.535242578,0.563652326,1.219387532,1.13765534,-1.674401041,0.970300286,0.944003106,-0.242781032,1.730247939,-1.876291803,-0.442055938,-0.96484494,0.787481028,-0.549297796,0.445710653,1.047069593,0.512839776,-0.689322903
1.137203199,0.556302557,-1.382076715,1.272693246,0.438842837,-0.297664042,0.018288209,0.501268484,0.168780914,-0.189419002,-0.70047518,0.792069075,1.119247175,0.459698288,0.56992247,-1.090861324,-0.249244818,1.36458432,0.540135133,0.55524454,1.214887192,1.142882277,-1.675066793,0.972333536,0.932484747,-0.243064429,1.732743992,-1.875224713,-0.449280435,-0.975962411,0.78099187,-0.560979048,0.447827905,1.042248118,0.509288545,-0.700077331
1.144657337,0.552667446,-1.366563025,1.268976465,0.429792453,-0.286376028,0.025174261,0.502586497,0.150058147,-0.199959457,-0.700273522,0.793747277,1.107693963,0.460320894,0.580168994,-1.090511266,-0.248682336,1.372893313,0.544851274,0.54689997,1.21025827,1.14817877,-1.675566106,0.974273422,0.920655081,-0.243717223,1.735395842,-1.874157623,-0.456356249,-0.986832827,0.774348208,-0.572551275,0.449945158,1.037536223,0.505764055,-0.71081829
1.152134064,0.549223656,-1.35107277,1.265064063,0.420754044,-0.275182672,0.031585414,0.503846312,0.131305692,-0.210499911,-0.699904578,0.79542548,1.096140752,0.460943499,0.590415517,-1.090117451,-0.248176103,1.381192305,0.549391001,0.538618617,1.205372187,1.153537575,-1.675898982,0.976117351,0.908514108,-0.244742686,1.738204592,-1.872912685,-0.463273632,-0.997703243,0.767550043,-0.584014477,0.45206241,1.032970432,0.502263632,-0.721532309
1.159610791,0.545588544,-1.335629385,1.261151662,0.41172282,-0.264083974,0.037996566,0.505044506,0.112537405,-0.220855445,-0.699363002,0.797313458,1.084587541,0.461605018,0.60066204,-1.089636121,-0.24766987,1.389476294,0.553730791,0.530416285,1.200486103,1.158957243,-1.675898982,0.977864027,0.896124089,-0.246141393,1.741170244,-1.871667746,-0.470027708,-1.008326604,0.760906381,-0.595337505,0.454179662,1.028477695,0.49878995,-0.732219388
1.167110106,0.541953432,-1.320209433,1.25704364,0.402705965,-0.253079935,0.044170269,0.506184502,0.093759223,-0.2313959,-0.698642683,0.79899166,1.072820381,0.462305449,0.611396493,-1.089023519,-0.247163636,1.397750281,0.557882407,0.522308777,1.195471438,1.164429079,-1.675898982,0.979512152,0.883485025,-0.247917001,1.744292796,-1.870422808,-0.47660629,-1.018949965,0.754262719,-0.606551507,0.456408349,1.024131062,0.495340335,-0.742876832
1.174609421,0.538318321,-1.304859786,1.252935619,0.393703479,-0.242194219,0.050343971,0.5072663,0.074974608,-0.241566513,-0.697740565,0.800669863,1.06126717,0.463044794,0.621643017,-1.088323402,-0.246713651,1.406004265,0.561834086,0.514296094,1.190456774,1.169951633,-1.675566106,0.98106043,0.870534654,-0.250069703,1.747573355,-1.869000022,-0.483006941,-1.029326271,0.747619058,-0.617609759,0.458525602,1.019894009,0.491917462,-0.753496561
1.182108736,0.534683209,-1.289557007,1.248631977,0.384715364,-0.231403162,0.056280224,0.508286476,0.056190489,-0.251922048,-0.696650539,0.802348066,1.04950001,0.463784138,0.63188954,-1.087535771,-0.246263666,1.414243246,0.565562307,0.506409844,1.185184947,1.17551911,-1.67523323,0.982507564,0.857272976,-0.252601421,1.751011919,-1.867577235,-0.489219911,-1.039455522,0.740975396,-0.628543411,0.460754289,1.015803061,0.488515981,-0.764073186
1.189585463,0.531239419,-1.274301098,1.244328335,0.375744012,-0.220730427,0.061979026,0.509251878,0.037409437,-0.262092661,-0.695371839,0.804026268,1.037946799,0.464562395,0.642136063,-1.086573111,-0.245869929,1.422470224,0.56906707,0.498665831,1.179784538,1.181124264,-1.674567479,0.983850961,0.843762252,-0.255512926,1.754609595,-1.8659766,-0.49523545,-1.049337718,0.734177231,-0.639352463,0.462982975,1.011821691,0.485141242,-0.774606707
1.197039601,0.527604307,-1.259115493,1.240024694,0.366794215,-0.210152351,0.067440378,0.510155659,0.018641446,-0.272263275,-0.693899883,0.805704471,1.026179639,0.465379565,0.652382587,-1.085566694,-0.245476192,1.43067895,0.572348375,0.491064054,1.17438413,1.186767095,-1.67373529,0.985091918,0.830002482,-0.258804409,1.758367486,-1.864375965,-0.501053559,-1.059219914,0.727533569,-0.64999019,0.465211662,1.007986428,0.481787896,-0.785086349
1.204448563,0.524160517,-1.244000191,1.235525432,0.357861182,-0.199716262,0.072901731,0.511001241,-0.000106797,-0.282433889,-0.692232379,0.807172898,1.014626428,0.466235647,0.66214118,-1.084385247,-0.245082455,1.438870422,0.575406222,0.483636123,1.168855141,1.192437458,-1.672570224,0.986229137,0.815931406,-0.262472602,1.762286698,-1.86277533,-0.506666925,-1.068855056,0.720735404,-0.660487742,0.467328915,1.004260743,0.478455942,-0.795506722
1.211857525,0.520525406,-1.228955193,1.23083055,0.348954493,-0.189374832,0.078125633,0.511792049,-0.018834518,-0.292604503,-0.690370091,0.808851101,1.002859269,0.46709173,0.672387704,-1.083116286,-0.244744966,1.447046642,0.578217089,0.476366233,1.16319757,1.198133906,-1.671405159,0.987258729,0.801611284,-0.266517887,1.766367232,-1.860996847,-0.512070673,-1.078243142,0.714091742,-0.670845119,0.469557602,1.000717689,0.47515073,-0.805870521
1.219198722,0.517081616,-1.214003933,1.226135668,0.340069359,-0.179175389,0.083112085,0.512524659,-0.037527055,-0.302590197,-0.688309963,0.810529303,0.991092109,0.468025639,0.682634227,-1.081716054,-0.24435123,1.455205858,0.580792737,0.469301797,1.15754,1.203850641,-1.669907218,0.988183287,0.787042116,-0.270941997,1.7706124,-1.859218364,-0.517262366,-1.087384174,0.70744808,-0.681031171,0.471897723,0.997284215,0.471869585,-0.816161583
1.226494742,0.513637826,-1.199146412,1.221245166,0.331212963,-0.169070605,0.088098537,0.513202495,-0.056184215,-0.31257589,-0.686054288,0.81199773,0.979324949,0.468959547,0.692392821,-1.080184549,-0.244013741,1.463344321,0.583121405,0.462458618,1.151753848,1.209583317,-1.66824284,0.989001514,0.772161642,-0.275739544,1.775022205,-1.857262033,-0.522234692,-1.096525205,0.700649915,-0.691045898,0.47412641,0.99396032,0.468607159,-0.8263826
1.233745586,0.510194036,-1.184359194,1.216354664,0.322382912,-0.159107808,0.092847539,0.513822132,-0.074802585,-0.322376664,-0.683602301,0.813675933,0.967771738,0.469971281,0.702151414,-1.078521772,-0.243676252,1.471468532,0.585191332,0.455805088,1.145839115,1.215326136,-1.666412023,0.989713411,0.757032122,-0.280906489,1.779598855,-1.855305701,-0.526985214,-1.105419182,0.694006253,-0.700904875,0.476355096,0.990819056,0.465368799,-0.836528186
1.240928665,0.506750246,-1.169689149,1.211464162,0.313583994,-0.149263335,0.09735909,0.514386995,-0.093374942,-0.332362357,-0.68095553,0.81514436,0.956004578,0.470983016,0.711910008,-1.076727724,-0.243338763,1.479572488,0.58702604,0.449404424,1.139924382,1.221071853,-1.664248331,0.99031768,0.741715817,-0.286443215,1.78434235,-1.85334937,-0.531516367,-1.114066104,0.687208088,-0.710592527,0.478695218,0.987787371,0.462151833,-0.846587564
1.248021391,0.503306456,-1.155112843,1.20637804,0.304813815,-0.139560849,0.101870642,0.51489366,-0.111892872,-0.342163131,-0.67811703,0.816612787,0.944237419,0.472033663,0.721668602,-1.074758647,-0.243001274,1.487659442,0.588590247,0.443256625,1.133881068,1.226817571,-1.662084638,0.990815619,0.726088206,-0.292343568,1.789257111,-1.85121519,-0.535823279,-1.122465971,0.680564426,-0.720108854,0.480923904,0.984938318,0.45895626,-0.856560734
1.255046352,0.499862665,-1.140653709,1.201096298,0.296077166,-0.129976686,0.106144744,0.51534555,-0.130353904,-0.351963904,-0.675089857,0.81829099,0.932684208,0.473123222,0.730939266,-1.072702055,-0.242663785,1.495727892,0.589919234,0.437345889,1.127837754,1.232557491,-1.65958807,0.99120593,0.71027381,-0.298604659,1.794342032,-1.84908101,-0.539905949,-1.130618783,0.673920764,-0.72943828,0.483264026,0.982198844,0.455787428,-0.866434227
1.261980959,0.496418875,-1.126288314,1.196010176,0.287376439,-0.12053451,0.110181396,0.515746089,-0.14875111,-0.361579757,-0.671876302,0.819759417,0.920917048,0.474251695,0.740697859,-1.070470434,-0.242326296,1.503778339,0.59097772,0.43173543,1.121665859,1.238288718,-1.656758626,0.991487317,0.694148108,-0.305221488,1.799600428,-1.846768982,-0.543761938,-1.138771594,0.667122599,-0.738580807,0.485604147,0.979642001,0.452639989,-0.876210735
1.268802625,0.493166407,-1.112040091,1.190532814,0.278711637,-0.111210658,0.114218047,0.516085007,-0.167081027,-0.37119561,-0.668481713,0.821227845,0.909363837,0.475380168,0.749968523,-1.068151298,-0.241988808,1.511808282,0.591789225,0.426393641,1.115493964,1.244002555,-1.653929182,0.991663671,0.677835621,-0.312188668,1.805031194,-1.844456954,-0.547388811,-1.146430297,0.660478937,-0.747536434,0.487832834,0.977231264,0.449513942,-0.885884872
1.275533938,0.489722617,-1.097909042,1.185251072,0.270085153,-0.102052457,0.118017249,0.516372573,-0.185338706,-0.380811463,-0.664910673,0.822696272,0.897596677,0.476547554,0.758751258,-1.065657133,-0.241651319,1.519822223,0.592353751,0.421352131,1.109193488,1.249694655,-1.650766863,0.991733693,0.661274088,-0.319502157,1.810638751,-1.841967077,-0.55079388,-1.154088999,0.653835276,-0.756305161,0.490172955,0.974966632,0.446411963,-0.89544586
1.28215231,0.486470149,-1.083918599,1.17977371,0.261496988,-0.09301258,0.121579,0.516608788,-0.203516233,-0.390242396,-0.661167764,0.824164699,0.886043466,0.477792765,0.768021921,-1.062987939,-0.24131383,1.52781566,0.592659535,0.416610898,1.102893012,1.255359222,-1.647438105,0.991698682,0.644525772,-0.327153876,1.816421992,-1.839655049,-0.553969831,-1.161747701,0.647191614,-0.764886987,0.49262451,0.972848105,0.443334051,-0.904891007
1.288635152,0.483026359,-1.070021896,1.174100727,0.252951932,-0.08411469,0.125140752,0.516786806,-0.221612615,-0.399858249,-0.657259098,0.825633126,0.874276306,0.478999063,0.776804656,-1.060231231,-0.240976341,1.535791343,0.59271834,0.412201552,1.096463954,1.260993358,-1.643776472,0.99155734,0.62752841,-0.335137667,1.822383128,-1.836987324,-0.556926415,-1.168912293,0.640547952,-0.773250764,0.494964631,0.970875684,0.440274858,-0.914217619
1.295005052,0.47977389,-1.056265799,1.168427745,0.244447589,-0.075358788,0.128465053,0.516910049,-0.23961796,-0.409289182,-0.653191549,0.827101554,0.862723095,0.480283187,0.78509946,-1.057299493,-0.240582604,1.543744773,0.592518404,0.408108288,1.090163478,1.266588368,-1.640114839,0.991313558,0.610344263,-0.343448337,1.828523264,-1.834497448,-0.559661194,-1.175829831,0.633904291,-0.781427641,0.497304753,0.969049368,0.437242406,-0.923414918
1.301216834,0.476521422,-1.04265031,1.162754763,0.235988749,-0.066744874,0.131551904,0.51698194,-0.25753375,-0.418535195,-0.648971993,0.828569981,0.851169884,0.481567312,0.793882195,-1.054236484,-0.240245115,1.551680449,0.592083249,0.404362714,1.083734421,1.272139905,-1.63612033,0.990966038,0.592911071,-0.352076457,1.8348424,-1.831829723,-0.562174169,-1.182747368,0.627260629,-0.789386467,0.499756308,0.967405683,0.434234021,-0.932477518
1.307293086,0.473268954,-1.029151994,1.157081781,0.227575413,-0.058296612,0.134638756,0.516999057,-0.275348606,-0.427781207,-0.64460883,0.830038408,0.839830621,0.482851436,0.802176999,-1.050998446,-0.239851378,1.559595372,0.591412875,0.40096483,1.077176782,1.277643621,-1.631959383,0.990517374,0.575291095,-0.361013563,1.841342746,-1.82898415,-0.564470213,-1.189170795,0.620616967,-0.797142819,0.502096429,0.965908104,0.431247029,-0.941408112
1.313188632,0.470207807,-1.015794286,1.151213178,0.219209975,-0.049990337,0.137488157,0.516964823,-0.293064013,-0.43702722,-0.640108174,0.831506835,0.828277409,0.484213386,0.809983874,-1.047629135,-0.239457641,1.567490041,0.590495521,0.397914637,1.070747725,1.28309372,-1.62746556,0.989967567,0.557484335,-0.370251843,1.848023196,-1.826316425,-0.566554203,-1.195594223,0.613973306,-0.804665545,0.504547985,0.96455663,0.428284104,-0.95019323
1.318948648,0.466955339,-1.00255375,1.145344576,0.210892435,-0.04182605,0.140337558,0.516875815,-0.310671558,-0.446273233,-0.635479953,0.832975262,0.816724198,0.485536423,0.817790749,-1.044084796,-0.239007656,1.575366707,0.589354708,0.395243743,1.064190086,1.288482957,-1.622971738,0.989319209,0.53949079,-0.379783919,1.854882646,-1.823293004,-0.568426137,-1.201770596,0.607484148,-0.811985796,0.50699954,0.963351261,0.425347921,-0.958830179
1.324527958,0.46370287,-0.989477256,1.139280354,0.202625188,-0.033827415,0.142949509,0.516735455,-0.328174707,-0.455334325,-0.630732569,0.834233914,0.805384935,0.486898373,0.825597624,-1.040452942,-0.238613919,1.583217118,0.587990438,0.392920539,1.057761029,1.293808432,-1.618145039,0.988573598,0.521310461,-0.389599661,1.861922201,-1.820447431,-0.570093329,-1.207946968,0.600840486,-0.819087998,0.509451096,0.962328524,0.42243313,-0.967316263
1.329926561,0.460641724,-0.976517936,1.133216131,0.19440584,-0.025970768,0.14532401,0.516536897,-0.345560098,-0.464395417,-0.62587519,0.835702342,0.794045672,0.488260322,0.832916569,-1.036602302,-0.238163934,1.591048025,0.58640271,0.390976634,1.05120339,1.299062902,-1.613151903,0.98773203,0.50300561,-0.399689344,1.869141861,-1.817424009,-0.571558215,-1.213629231,0.594351328,-0.825972149,0.511902651,0.961451892,0.419545081,-0.975646096
1.335144458,0.457580577,-0.963722657,1.127151909,0.18623918,-0.018279773,0.147698511,0.516290411,-0.362830702,-0.47345651,-0.620915454,0.837170769,0.78270641,0.489661185,0.840235514,-1.032664147,-0.237657701,1.598855679,0.584591524,0.389427831,1.044645752,1.304243467,-1.607825891,0.986795802,0.484451712,-0.410044128,1.87654052,-1.81422274,-0.572825671,-1.219064439,0.58786217,-0.832622675,0.514354207,0.960757892,0.416683772,-0.983808902
1.34015906,0.45451943,-0.951044551,1.121087687,0.178129998,-0.010730766,0.149835562,0.515992575,-0.379981571,-0.482332682,-0.615865583,0.838429421,0.771367147,0.491062048,0.84706653,-1.028550963,-0.237207716,1.606642078,0.582580401,0.388242523,1.038088113,1.309341432,-1.602499879,0.985767506,0.465773292,-0.420650063,1.88411597,-1.811199318,-0.573903008,-1.224499647,0.581373012,-0.839039577,0.516917197,0.960209998,0.413849205,-0.991807373
1.34494778,0.451458284,-0.938507053,1.114827844,0.170071109,-0.00334741,0.151972613,0.515639963,-0.397004788,-0.491208854,-0.610733215,0.839897848,0.760241832,0.492462911,0.853409616,-1.02426275,-0.236645234,1.614400973,0.580369343,0.387452317,1.031530475,1.3143539,-1.596840991,0.984649738,0.446908088,-0.431501301,1.891867104,-1.807998048,-0.574790227,-1.2296878,0.574883855,-0.845222853,0.519368752,0.959808208,0.411038705,-0.999638817
1.349555792,0.448397137,-0.926133596,1.108568002,0.162069698,0.003870293,0.153872213,0.515232577,-0.413894415,-0.499900106,-0.605529044,0.841366275,0.749116518,0.49382486,0.860240631,-1.019887022,-0.236139001,1.622134863,0.577970109,0.387057215,1.024972836,1.319275075,-1.591015666,0.983443792,0.427918361,-0.442584182,1.899793924,-1.80461893,-0.57549464,-1.234628898,0.5685492,-0.851172504,0.521931742,0.959552524,0.40825762,-1.007289764
1.353937922,0.445527312,-0.913877313,1.102308159,0.154125765,0.010922344,0.155771814,0.51477384,-0.430658865,-0.508776278,-0.600264529,0.842624927,0.737991203,0.495225723,0.866095788,-1.015336265,-0.23557652,1.629844499,0.575370939,0.387041411,1.018415197,1.324099159,-1.585023902,0.982150967,0.408804112,-0.453889086,1.907890904,-1.801239812,-0.576021121,-1.239322942,0.562060043,-0.85688853,0.524494732,0.959479471,0.405503277,-1.014762906
1.358071581,0.442466165,-0.901761637,1.095852697,0.14623931,0.017808742,0.157433965,0.514263752,-0.447285273,-0.517282609,-0.59494807,0.844093355,0.726865888,0.496626586,0.871950944,-1.01061048,-0.23495779,1.637525629,0.572607116,0.387420709,1.011857559,1.328821805,-1.578865701,0.980773856,0.389503078,-0.465402353,1.916156939,-1.797860694,-0.576379421,-1.24376993,0.555725388,-0.862355356,0.527057722,0.959552524,0.402778349,-1.022052857
1.361979357,0.43959634,-0.889786568,1.089397234,0.138410333,0.024529489,0.158858665,0.513695466,-0.463777101,-0.525973861,-0.589591892,0.845352006,0.715954522,0.497988536,0.8778061,-1.005797179,-0.234339061,1.645177505,0.569678639,0.388179306,1.00529992,1.333438667,-1.572541061,0.979317644,0.370139782,-0.477115325,1.924589819,-1.794303728,-0.576574414,-1.247969863,0.549390734,-0.867588557,0.529620712,0.959808208,0.400080162,-1.029156922
1.365661249,0.436726515,-0.877975542,1.082941771,0.130641229,0.031108247,0.160283366,0.513082675,-0.48012594,-0.534480193,-0.584204395,0.846820434,0.705043156,0.499350486,0.883173326,-1.00080885,-0.233720331,1.652799825,0.56658551,0.389348811,0.998870863,1.337943947,-1.565883546,0.977781037,0.350589703,-0.489013189,1.933185126,-1.790746762,-0.576613413,-1.252169797,0.54305608,-0.872572558,0.532183702,0.960209998,0.397414064,-1.036069714
1.369072082,0.43385669,-0.866281688,1.076486309,0.122931998,0.03749769,0.161708067,0.512408263,-0.496335253,-0.542801604,-0.578799329,0.848079086,0.69413179,0.500712435,0.888052623,-0.995645491,-0.232989105,1.660389189,0.563351248,0.390881809,0.992313224,1.342333298,-1.559226031,0.976167923,0.330977362,-0.5010844,1.941938439,-1.787189795,-0.576496417,-1.25587562,0.536721426,-0.877307359,0.534746691,0.960757892,0.394777382,-1.042788538
1.372234444,0.430986865,-0.854728442,1.069835226,0.115282639,0.043721479,0.162895317,0.511685923,-0.512395638,-0.551123016,-0.573383569,0.849547513,0.683434372,0.502035472,0.89293192,-0.990394618,-0.232314128,1.667946642,0.559964095,0.39280991,0.985884167,1.346600924,-1.552235641,0.974480896,0.311240498,-0.513316645,1.950844232,-1.783454981,-0.576238051,-1.259581444,0.530541276,-0.881808535,0.537309681,0.961451892,0.392175463,-1.0493107
1.375148335,0.428308362,-0.843292369,1.063379764,0.107697944,0.049779617,0.163845117,0.510912233,-0.528307591,-0.559444427,-0.567970865,0.85101594,0.672736954,0.503358509,0.897323287,-0.985012473,-0.231526654,1.675468174,0.556459332,0.39511731,0.979455109,1.350745376,-1.545078812,0.97272255,0.291379111,-0.52569588,1.959901403,-1.779720166,-0.575840753,-1.263040213,0.524361125,-0.886044936,0.539984105,0.962328524,0.38960296,-1.055636201
1.377768577,0.425438537,-0.832020338,1.056728681,0.100173121,0.055672102,0.165032368,0.510083767,-0.544071111,-0.567580918,-0.562570382,0.852274592,0.662039536,0.504603721,0.901226725,-0.979455299,-0.23073918,1.682950919,0.552825198,0.397804009,0.973026052,1.354757959,-1.537921983,0.970896775,0.271455463,-0.538212676,1.969100005,-1.775985351,-0.575311834,-1.266251926,0.518180975,-0.890032137,0.54265853,0.963351261,0.387062546,-1.061756958
1.38011776,0.422760034,-0.820842045,1.050077598,0.092710566,0.061375271,0.165744718,0.509200527,-0.559686199,-0.575717409,-0.557193579,0.853743019,0.651556067,0.505848932,0.905130162,-0.973766853,-0.229895458,1.690394657,0.549085216,0.400854202,0.966725576,1.358637224,-1.530432279,0.969003571,0.251469554,-0.550849911,1.978438934,-1.772072688,-0.574658606,-1.269216585,0.512000824,-0.893770137,0.545221519,0.964520104,0.384556896,-1.067675665
1.382195884,0.42008153,-0.809827794,1.043426516,0.085310279,0.066912787,0.166694519,0.508265936,-0.57514296,-0.5838539,-0.55185115,0.855001671,0.641072597,0.50705523,0.90854567,-0.967990893,-0.229051736,1.697796463,0.545239386,0.404267889,0.9604251,1.362377374,-1.522776137,0.967048124,0.231421383,-0.563598158,1.987909351,-1.768160025,-0.573888383,-1.271934189,0.505975178,-0.897258938,0.547895944,0.965871578,0.382086009,-1.073386935
1.383980359,0.417403027,-0.798907281,1.036579813,0.077974654,0.072284652,0.167169419,0.507279993,-0.59044634,-0.591620551,-0.546553025,0.856470098,0.630589128,0.508222616,0.911961178,-0.962039903,-0.228151765,1.705153535,0.541311228,0.408045071,0.954124623,1.365975512,-1.515119994,0.965033029,0.211248689,-0.576441064,1.997503521,-1.764247362,-0.573010914,-1.274651793,0.499949531,-0.900498539,0.550570368,0.96733263,0.37965256,-1.078890767
1.385471187,0.414724524,-0.788127376,1.029928731,0.070701297,0.077490864,0.167881769,0.506239277,-0.605591392,-0.599572122,-0.541311425,0.857938526,0.620319607,0.509351089,0.914888756,-0.955957642,-0.227195547,1.712464349,0.537300745,0.412169944,0.947952728,1.369425841,-1.507130976,0.962959581,0.191075996,-0.589368045,2.007217024,-1.760156851,-0.572028636,-1.277122342,0.493923885,-0.903473364,0.553356226,0.968976315,0.377253874,-1.084184467
1.386645779,0.412237342,-0.777488078,1.023082028,0.063492603,0.082507759,0.168356669,0.505147208,-0.620578116,-0.607338772,-0.536135517,0.859197178,0.610264034,0.510401736,0.917328404,-0.949787866,-0.226239329,1.719725404,0.533219695,0.416626702,0.941780833,1.372725462,-1.499141958,0.960832968,0.170841041,-0.602362364,2.017039915,-1.75606634,-0.570951299,-1.279098782,0.488052742,-0.90619899,0.556030651,0.970766105,0.374889952,-1.089268036
1.38754931,0.40975016,-0.766942519,1.016235325,0.056348572,0.087359002,0.168831569,0.503996942,-0.63541146,-0.614920503,-0.531035994,0.860665605,0.600208461,0.51141347,0.919768053,-0.943443061,-0.225226862,1.7269327,0.529091602,0.421431151,0.935737519,1.375870028,-1.490820065,0.958655783,0.150543824,-0.615414402,2.026964461,-1.75179798,-0.569783777,-1.281075221,0.482027095,-0.908675415,0.558705075,0.972702,0.37257149,-1.094136086
1.388114018,0.407262979,-0.756514132,1.009584242,0.049269203,0.092020928,0.169069019,0.502795325,-0.650071633,-0.622502233,-0.52602508,0.862134032,0.590152889,0.512386291,0.921231842,-0.937010741,-0.224158147,1.734083235,0.524904703,0.426535878,0.929694205,1.378855193,-1.482498171,0.956430619,0.130246608,-0.628510691,2.036984032,-1.74752962,-0.568533383,-1.28305166,0.476155952,-0.910887066,0.561490933,0.974784,0.370287792,-1.098796697
