SB02_Trial17,SB02_Trial2,SB02_Trial12,SB02_Trial7,SB02_Trial22,SB02_Trial31,SB05_Trial31,SB05_Trial22,SB05_Trial12,SB05_Trial7,SB05_Trial17,SB05_Trial2,SB04_Trial2,SB04_Trial17,SB04_Trial7,SB04_Trial12,SB04_Trial22,SB04_Trial31,SB06_Trial22,SB06_Trial31,SB06_Trial2,SB06_Trial17,SB06_Trial7,SB06_Trial12,SB08_Trial22,SB08_Trial31,SB08_Trial17,SB08_Trial2,SB08_Trial12,SB08_Trial7,SB01_Trial2,SB01_Trial17,SB01_Trial7,SB01_Trial12,SB01_Trial22,SB01_Trial31
0.131249195,-1.64250951,2.639723013,1.028570104,-0.382469096,1.381749937,-0.310976763,-1.371637973,-0.313188417,0.857104904,0.661323444,-0.072963906,-0.349949929,-2.073242222,0.681786789,1.017920202,-0.70717333,0.091420781,0.259500913,1.205458022,1.475924369,-0.678136119,-1.258630566,0.475035844,1.806896713,-0.531036372,0.360730838,-1.159934263,0.012791188,0.583017566,-1.991920834,1.621308559,0.090433143,0.189099528,-1.363107224,-1.351967908
0.1465708,-1.646481981,2.626026485,1.028780414,-0.387455991,1.382530162,-0.30631691,-1.369920677,-0.300248826,0.851900016,0.674455949,-0.087371324,-0.354419166,-2.056231412,0.653514469,1.007211004,-0.705204876,0.093624931,0.26138382,1.205747846,1.476220205,-0.66911991,-1.273229121,0.466631184,1.794643565,-0.545149736,0.380206995,-1.161886118,-0.006757142,0.581284678,-1.986518353,1.627745846,0.090433143,0.193155932,-1.370138097,-1.339124996
0.161749212,-1.650265287,2.61195978,1.029411346,-0.392226064,1.383310388,-0.301657056,-1.368203381,-0.287806912,0.84607054,0.687492597,-0.101778743,-0.358482108,-2.038572571,0.624870145,0.996501806,-0.703630113,0.095645401,0.263475939,1.205458022,1.476614653,-0.660560217,-1.287827677,0.457999371,1.782390418,-0.558831059,0.399161469,-1.163837973,-0.026075491,0.579359247,-1.981115872,1.633597925,0.090232254,0.196887824,-1.376887734,-1.325930224
0.177070817,-1.654237758,2.597152723,1.030252587,-0.396996137,1.383778523,-0.296997203,-1.366240757,-0.27511616,0.84003287,0.700529245,-0.116186161,-0.362951345,-2.020427707,0.595853816,0.986196729,-0.70244904,0.097665872,0.26577727,1.204733463,1.476910489,-0.652342913,-1.302426233,0.448913253,1.77013727,-0.572368368,0.417594261,-1.165789828,-0.04516386,0.577433816,-1.975713391,1.639450003,0.090031364,0.200619716,-1.383637371,-1.312735451
0.192106037,-1.658021064,2.581975489,1.031093829,-0.401549389,1.384090613,-0.292046109,-1.364400797,-0.262923084,0.833370612,0.713374177,-0.130371926,-0.367014288,-2.001634811,0.566837488,0.976093712,-0.701661658,0.099318984,0.267869389,1.203284346,1.477206325,-0.644467996,-1.316850997,0.439599981,1.757884122,-0.585473634,0.435505369,-1.167741683,-0.064022249,0.575508385,-1.969925019,1.645107013,0.090031364,0.204189352,-1.390105774,-1.299364749
0.207284449,-1.661993536,2.566057902,1.032355691,-0.40610264,1.384246658,-0.287095015,-1.362315509,-0.250730008,0.826708355,0.726123252,-0.144557692,-0.37107723,-1.982355893,0.537077151,0.966192755,-0.701267968,0.100972096,0.270379931,1.201255581,1.477502161,-0.637049595,-1.33127576,0.430059557,1.745630975,-0.598290873,0.453068689,-1.169516097,-0.082880637,0.573582954,-1.964522538,1.650373884,0.089830474,0.207596732,-1.396292941,-1.285994046
0.222319669,-1.665776842,2.550140316,1.033827864,-0.410222249,1.384090613,-0.282143921,-1.360230221,-0.23878577,0.819629706,0.738872326,-0.158521805,-0.374733878,-1.962590952,0.507316814,0.956291799,-0.700874277,0.102441529,0.272681262,1.198647169,1.477699385,-0.630087712,-1.345526731,0.420064826,1.73369201,-0.61067607,0.469936432,-1.171467952,-0.101509046,0.571657522,-1.958348274,1.655445685,0.089629585,0.210841856,-1.402480109,-1.272447413
0.237211696,-1.669749313,2.533482376,1.035510347,-0.414558679,1.383778523,-0.276901586,-1.358144933,-0.226841533,0.812134667,0.751429685,-0.172485918,-0.378796821,-1.94217798,0.477184473,0.946794963,-0.701267968,0.103727283,0.275401017,1.19545911,1.477995222,-0.623468217,-1.359777702,0.409842943,1.721438863,-0.62277324,0.486456387,-1.173242366,-0.119907473,0.569732091,-1.952559902,1.660322418,0.089227806,0.213924723,-1.408386041,-1.258724849
0.252103723,-1.673721784,2.516824437,1.037403141,-0.418461466,1.383310388,-0.271659251,-1.355814317,-0.215146133,0.804223236,0.763891187,-0.186228378,-0.382453469,-1.921278984,0.446680128,0.937500187,-0.701661658,0.104829358,0.278120771,1.191546493,1.478192446,-0.617305238,-1.374028674,0.399166754,1.709499898,-0.634582381,0.502280765,-1.17501678,-0.138075921,0.56780666,-1.94677153,1.665004081,0.089026916,0.216683078,-1.414291974,-1.245002286
0.266852558,-1.677694255,2.499426144,1.039716555,-0.422364253,1.382686207,-0.266125675,-1.353606365,-0.203699572,0.79610361,0.776160973,-0.199970838,-0.385703823,-1.899731958,0.416175783,0.928407472,-0.70244904,0.105747754,0.280840526,1.187054228,1.478488282,-0.611598777,-1.38793206,0.388263411,1.697560934,-0.645815467,0.517409565,-1.176613752,-0.156014388,0.565881229,-1.940597266,1.669295605,0.088826026,0.219441433,-1.419635437,-1.231279723
0.281601393,-1.681666727,2.481287499,1.04202997,-0.42626704,1.381905982,-0.2605921,-1.351275749,-0.192253011,0.787567593,0.788334901,-0.213491646,-0.388954177,-1.877698908,0.385299434,0.919314757,-0.703630113,0.10648247,0.283769493,1.181837405,1.478685506,-0.606348832,-1.402009239,0.376905763,1.685936153,-0.656760525,0.532016683,-1.178388166,-0.173722875,0.564148341,-1.934423002,1.67339206,0.088424247,0.222037532,-1.425260135,-1.217381229
0.296063842,-1.685639198,2.463148854,1.044553694,-0.429736184,1.380813667,-0.255058524,-1.348945133,-0.18080645,0.77882338,0.800412972,-0.227012454,-0.392204531,-1.855341844,0.35405108,0.910626163,-0.704811185,0.106849829,0.286698459,1.176040934,1.47888273,-0.601555404,-1.415738833,0.365320962,1.674311372,-0.667417555,0.546102118,-1.179985139,-0.191201381,0.562415453,-1.928248738,1.677293446,0.088022468,0.224471375,-1.430322363,-1.203482735
0.310526292,-1.689611669,2.444640032,1.04749804,-0.433205328,1.379565306,-0.249233707,-1.346491853,-0.169857566,0.769662776,0.81220347,-0.240311609,-0.395454885,-1.832336748,0.322802726,0.902341689,-0.70677964,0.107217187,0.289836637,1.169664816,1.478981342,-0.597218493,-1.429468427,0.353509008,1.662686591,-0.67749853,0.559318081,-1.181582111,-0.208449908,0.560682565,-1.921688583,1.680999762,0.087821578,0.226742962,-1.435384591,-1.189408311
0.324845549,-1.69358414,2.425761034,1.050442386,-0.436674472,1.3781609,-0.243408891,-1.344038573,-0.158908681,0.760293977,0.823993967,-0.253610764,-0.398298945,-1.808845629,0.291182368,0.894057215,-0.708748094,0.107217187,0.292974816,1.16256414,1.479178566,-0.593338099,-1.443198021,0.341242748,1.65106181,-0.687291476,0.572012362,-1.183356525,-0.225698434,0.558949677,-1.915128428,1.68431594,0.087419799,0.228852292,-1.440165584,-1.175509818
0.339021613,-1.697556612,2.406141683,1.053807352,-0.439709973,1.376444404,-0.237584074,-1.341585293,-0.147959797,0.750508786,0.835496892,-0.266688267,-0.400736711,-1.784868487,0.259562011,0.885974802,-0.711110239,0.107033508,0.296322206,1.154738904,1.479277178,-0.589914222,-1.456580031,0.328749335,1.639751212,-0.696652381,0.584011066,-1.184776056,-0.242486999,0.557409332,-1.908568273,1.687437049,0.08701802,0.23063711,-1.444946577,-1.161611324
0.353054485,-1.701529083,2.386522332,1.057382629,-0.442745474,1.374727909,-0.231759258,-1.339132013,-0.137508589,0.7405154,0.846903958,-0.27976577,-0.403174476,-1.760405322,0.227569649,0.878296509,-0.713866075,0.106666149,0.299669596,1.146334022,1.479474402,-0.587060991,-1.46996204,0.315801616,1.628440614,-0.705581244,0.595314193,-1.186373028,-0.259045584,0.555868987,-1.902008117,1.690363089,0.086415351,0.232421928,-1.449446335,-1.1475369
0.366800971,-1.705501554,2.366162628,1.060957906,-0.445780975,1.372699323,-0.2256432,-1.336678733,-0.126808542,0.730105623,0.85811931,-0.29262162,-0.405612242,-1.735456134,0.195577287,0.870618216,-0.716621911,0.105931433,0.303226199,1.137204581,1.479573014,-0.584550148,-1.483170258,0.302626744,1.617130016,-0.713934052,0.605921742,-1.187792559,-0.275374189,0.554521185,-1.895447962,1.692898989,0.086013572,0.23404449,-1.453664858,-1.133638406
0.380547458,-1.709474025,2.345802924,1.064953803,-0.448382833,1.370358646,-0.219235902,-1.334225453,-0.116606173,0.71948765,0.869238803,-0.30547747,-0.407643713,-1.710020922,0.16321292,0.863344044,-0.720165129,0.105013037,0.306782801,1.127495492,1.479671626,-0.582609951,-1.496204682,0.289224719,1.606133602,-0.721998831,0.616007609,-1.189212091,-0.291472813,0.553173383,-1.888501915,1.695044752,0.085611792,0.235342539,-1.457602147,-1.119739913
0.394150752,-1.713635662,2.324702867,1.069160011,-0.450984691,1.36801797,-0.213119845,-1.331772173,-0.106154965,0.708661482,0.880166582,-0.318111667,-0.409675184,-1.684261695,0.13047655,0.856271932,-0.723708346,0.103910962,0.310548615,1.117206757,1.479671626,-0.581240401,-1.509065315,0.275595542,1.595137187,-0.729631569,0.625224005,-1.190631622,-0.307341457,0.552018124,-1.881555868,1.696995444,0.085009123,0.236478332,-1.461539435,-1.105841419
0.407467661,-1.717608133,2.30360281,1.07357653,-0.453369728,1.365365204,-0.206712546,-1.329318893,-0.096201434,0.697418923,0.890902644,-0.330745865,-0.411300361,-1.658016445,0.098112184,0.849603941,-0.727645255,0.102441529,0.314523641,1.106193463,1.479770238,-0.580213237,-1.521752155,0.261512058,1.584454956,-0.736832265,0.633744824,-1.192051153,-0.323210101,0.550862866,-1.874609822,1.698751068,0.084607344,0.237614126,-1.465195489,-1.091942925
0.420641377,-1.72176977,2.281762401,1.077993048,-0.455754765,1.362556393,-0.200305248,-1.326865613,-0.086247902,0.685968168,0.90154285,-0.343158409,-0.412925538,-1.63144718,0.065375813,0.84293595,-0.731582164,0.100604738,0.318498667,1.09445561,1.479770238,-0.579756721,-1.534091411,0.247428574,1.573772725,-0.74360092,0.641396171,-1.193470684,-0.338618785,0.549707607,-1.867663775,1.700116553,0.084004675,0.238425407,-1.468851542,-1.078220362
0.433671901,-1.725742241,2.259921991,1.082830187,-0.45792298,1.359591536,-0.193606709,-1.324534997,-0.076294371,0.674309218,0.911991339,-0.355570954,-0.414144421,-1.604391891,0.032639443,0.836672079,-0.735912763,0.098584267,0.322682905,1.082283022,1.479770238,-0.57987085,-1.546430666,0.232890784,1.563090493,-0.749937532,0.648525836,-1.194712773,-0.353797488,0.548744891,-1.860717728,1.701286969,0.083402006,0.239074431,-1.471945126,-1.064497799
0.44641604,-1.729714712,2.237711405,1.087667327,-0.459874373,1.356470635,-0.187199411,-1.322081717,-0.066589678,0.662233876,0.922248114,-0.367761847,-0.415363304,-1.576850579,-0.000468932,0.830610269,-0.740637053,0.096380118,0.326867143,1.069385874,1.479770238,-0.580441496,-1.558596129,0.218125842,1.552722445,-0.755842103,0.654786029,-1.195954863,-0.368976191,0.547974719,-1.85338579,1.702067246,0.082799338,0.2395612,-1.47503871,-1.050775235
0.459016986,-1.733876349,2.215130642,1.092925087,-0.461608945,1.353037643,-0.180500872,-1.319751101,-0.057133823,0.650158535,0.93240903,-0.379731086,-0.416175892,-1.54914726,-0.033577307,0.824750519,-0.745755035,0.09380861,0.331260593,1.056053992,1.479671626,-0.581582788,-1.570414008,0.203133746,1.542354397,-0.761314632,0.66052454,-1.197196953,-0.383694933,0.547204546,-1.846053852,1.702652454,0.082196669,0.239885712,-1.478132294,-1.037228602
0.471331547,-1.738037985,2.192179704,1.098182847,-0.463343517,1.349448606,-0.173511092,-1.317543149,-0.047677968,0.637666802,0.942378231,-0.391700326,-0.416988481,-1.520957917,-0.066685681,0.81909283,-0.750873016,0.090869743,0.335863254,1.041997551,1.479671626,-0.583180598,-1.582058094,0.187914498,1.532300533,-0.766355119,0.665219685,-1.198439042,-0.398183695,0.546626917,-1.838721913,1.702847523,0.081594,0.239885712,-1.480663408,-1.023857899
0.483359723,-1.742010456,2.168858588,1.103861228,-0.464861268,1.345703524,-0.166812553,-1.315335197,-0.038470952,0.624966874,0.952251575,-0.403669566,-0.417394775,-1.492282551,-0.099794056,0.813839261,-0.756384688,0.087563519,0.340465916,1.027361462,1.479474402,-0.585234924,-1.593528388,0.172468096,1.522560851,-0.770963565,0.669393147,-1.199681132,-0.412672457,0.546241831,-1.831389975,1.702652454,0.080991331,0.239885712,-1.483194522,-1.010487197
0.495244706,-1.746172093,2.145537473,1.109539608,-0.466162197,1.341802397,-0.159822773,-1.313127245,-0.029263935,0.61205875,0.961933203,-0.415417153,-0.417394775,-1.463445178,-0.132902431,0.808585692,-0.76189636,0.084073615,0.345277789,1.012290639,1.47937579,-0.587974025,-1.604651097,0.156794542,1.51282117,-0.775139968,0.672871032,-1.20074578,-0.426931238,0.545856745,-1.824058037,1.702262315,0.080388662,0.2395612,-1.485444401,-0.997116494
0.506986496,-1.750144564,2.121476005,1.1154283,-0.467246304,1.337745225,-0.152541752,-1.311041957,-0.020056919,0.598942431,0.971614831,-0.426943087,-0.417394775,-1.434283789,-0.166010805,0.803736244,-0.767801723,0.080400033,0.350298875,0.99678508,1.479277178,-0.591055515,-1.615600014,0.140893834,1.503081488,-0.77888433,0.675479446,-1.201810429,-0.44096004,0.545664201,-1.816340207,1.701482038,0.079785993,0.239236687,-1.48769428,-0.984097652
0.518298709,-1.754306201,2.097414536,1.121527301,-0.468330412,1.333375963,-0.145551972,-1.308956669,-0.01109874,0.585617916,0.981008886,-0.438469022,-0.416988481,-1.404636377,-0.199491184,0.799088857,-0.774100777,0.076175412,0.35531996,0.980554962,1.479079954,-0.594821779,-1.626375138,0.124993127,1.49365599,-0.78219665,0.677566177,-1.202875077,-0.454758861,0.545664201,-1.808622377,1.700311622,0.078982435,0.238587663,-1.489381689,-0.971078809
0.52946773,-1.758467837,2.073353068,1.127626303,-0.469197698,1.329006701,-0.138270952,-1.307116709,-0.002389401,0.572085206,0.990402941,-0.449994956,-0.416582186,-1.374826957,-0.232599559,0.79484559,-0.78039983,0.071767113,0.360550258,0.964035021,1.478784118,-0.599044561,-1.636802678,0.108865266,1.484544675,-0.785220943,0.678783437,-1.203762284,-0.468327701,0.545664201,-1.800904548,1.698751068,0.078379766,0.237776382,-1.491069099,-0.958235898
0.540350365,-1.762629474,2.048551247,1.133935615,-0.469848162,1.324325349,-0.130989931,-1.305154085,0.006319939,0.5583443,0.999605281,-0.461077586,-0.415363304,-1.344693522,-0.265707934,0.790602322,-0.787092575,0.066991455,0.365780555,0.947080344,1.478586894,-0.603723859,-1.647056426,0.092510253,1.47543336,-0.787669179,0.679305119,-1.204826932,-0.481896542,0.545856745,-1.793186718,1.696995444,0.077576207,0.236802845,-1.492475273,-0.945744846
0.550946615,-1.766601945,2.023749426,1.140455237,-0.470498627,1.319487951,-0.12370891,-1.303436789,0.014780441,0.544395199,1.008711762,-0.472381867,-0.414550715,-1.314398079,-0.299188312,0.786763176,-0.793785319,0.06184844,0.371429276,0.929690932,1.478291058,-0.608973804,-1.656788796,0.075928087,1.466322045,-0.789829388,0.679131225,-1.205714139,-0.495235402,0.546241831,-1.785468888,1.694849682,0.076973538,0.235504795,-1.493881447,-0.933077865
0.56125648,-1.770763582,1.998947605,1.14718517,-0.47093227,1.314650554,-0.116136649,-1.301842157,0.023240943,0.530237902,1.017722387,-0.483242844,-0.412925538,-1.283616613,-0.332296687,0.78312609,-0.800871755,0.056338065,0.377077997,0.911866785,1.477896609,-0.614794395,-1.666521167,0.05934592,1.457839097,-0.791413541,0.678261754,-1.206601346,-0.508344282,0.546626917,-1.777365167,1.692313781,0.07616998,0.234206746,-1.495006387,-0.920762744
0.571423153,-1.774925218,1.973775607,1.153915103,-0.471149091,1.309501067,-0.108855628,-1.300247525,0.031701444,0.516080605,1.026733011,-0.494103821,-0.411300361,-1.252835147,-0.365405062,0.779691064,-0.80795819,0.050644012,0.382726719,0.893752814,1.477600773,-0.621071503,-1.67573216,0.042536601,1.449356149,-0.792853681,0.6768706,-1.207488553,-0.521453162,0.547204546,-1.769261446,1.689387742,0.075366421,0.232584184,-1.495850092,-0.908623553
0.581160247,-1.779086855,1.948233433,1.160855346,-0.471149091,1.304195534,-0.101283367,-1.298775557,0.039913108,0.501715113,1.03555192,-0.504964798,-0.40926889,-1.221567657,-0.398513436,0.776458099,-0.815044626,0.044582601,0.388793863,0.875204108,1.477206325,-0.627919257,-1.684769362,0.025727282,1.4408732,-0.793717764,0.674609975,-1.208198318,-0.534332061,0.547974719,-1.761543616,1.686071564,0.074763753,0.230799366,-1.496412561,-0.896836223
0.590610957,-1.783059326,1.922321083,1.16779559,-0.471149091,1.298733956,-0.093419864,-1.297426253,0.048124771,0.487141425,1.044274971,-0.515604122,-0.407237419,-1.190300168,-0.431621811,0.773629254,-0.822524752,0.038153831,0.394861008,0.856510491,1.476713265,-0.635223528,-1.693458978,0.008917962,1.432704435,-0.79429382,0.671827666,-1.209085525,-0.547210961,0.548937434,-1.753439895,1.682365248,0.073960194,0.228852292,-1.496975031,-0.885048893
0.599775281,-1.787220963,1.896408732,1.174946143,-0.47093227,1.293116334,-0.085847603,-1.296199613,0.056087596,0.472359541,1.052902164,-0.526243446,-0.404799653,-1.158708663,-0.464358181,0.770800409,-0.830004879,0.031357703,0.401137365,0.837382138,1.476220205,-0.642984316,-1.70180101,-0.00811851,1.424849854,-0.794581848,0.668349781,-1.209795291,-0.55985988,0.54990015,-1.744950282,1.678268792,0.073156636,0.226742962,-1.497256266,-0.873437493
0.60865322,-1.791382599,1.870496382,1.182096697,-0.470498627,1.287342666,-0.0779841,-1.295218301,0.064050421,0.457577658,1.061529357,-0.536661118,-0.401955593,-1.126955151,-0.497094552,0.768375685,-0.837878696,0.024194216,0.407622934,0.818253785,1.475727145,-0.65131575,-1.709795457,-0.025154982,1.416995272,-0.79429382,0.664350213,-1.210505056,-0.572508799,0.551055409,-1.736846561,1.673977268,0.072353077,0.224471375,-1.497256266,-0.862002024
0.617101582,-1.795544236,1.844213855,1.189457561,-0.469848162,1.281568998,-0.070120598,-1.294236989,0.071764408,0.442587579,1.069964835,-0.546857137,-0.398705239,-1.095039631,-0.529830922,0.766153022,-0.845752513,0.016847051,0.414108503,0.798835608,1.475135473,-0.6601037,-1.71744232,-0.042191455,1.409454873,-0.793861778,0.659655068,-1.21103738,-0.584927738,0.552403211,-1.728356948,1.669100536,0.071549519,0.222037532,-1.496975031,-0.850918415
0.625263559,-1.799516707,1.817931328,1.196818425,-0.469197698,1.27548324,-0.062257096,-1.293378341,0.079478395,0.4275975,1.078400313,-0.557053156,-0.395454885,-1.062962103,-0.562195289,0.764132418,-0.85362633,0.008948848,0.421012495,0.77927252,1.4745438,-0.669462298,-1.724741598,-0.059227927,1.401914475,-0.792997694,0.654438241,-1.211747146,-0.597346677,0.553943555,-1.720253227,1.663833665,0.07094685,0.219279177,-1.496693796,-0.840010736
0.63313915,-1.803678343,1.791278625,1.204389599,-0.468330412,1.269397482,-0.054102352,-1.292642357,0.087192382,0.412399225,1.086739933,-0.567249174,-0.391798237,-1.030722568,-0.594931659,0.762111815,-0.861893838,0.000866966,0.427916488,0.759564519,1.473853516,-0.679277412,-1.731693291,-0.076491552,1.394688259,-0.791989597,0.64869973,-1.21227947,-0.609765615,0.5554839,-1.711763614,1.658371725,0.070143291,0.216520822,-1.496131327,-0.829278988
0.640728356,-1.80783998,1.764625922,1.211750463,-0.467246304,1.263155679,-0.045947609,-1.292151701,0.09465753,0.396992755,1.095079554,-0.577001888,-0.387735294,-0.998483032,-0.626924021,0.760495332,-0.870161346,-0.007582275,0.43482048,0.739711608,1.473163232,-0.689549043,-1.7382974,-0.093528024,1.387776227,-0.790549458,0.642439537,-1.212811794,-0.621954574,0.557216788,-1.703274001,1.652324577,0.069339733,0.213437955,-1.495287622,-0.81872317
0.647887984,-1.811812451,1.737603042,1.219531948,-0.466162197,1.256757831,-0.037792866,-1.291783709,0.102122679,0.381586285,1.103227458,-0.586976255,-0.383266058,-0.965919481,-0.658916383,0.75908091,-0.878428854,-0.016398874,0.442142896,0.719858696,1.472374336,-0.70027719,-1.744553924,-0.110564497,1.380864195,-0.788821291,0.635483766,-1.213344118,-0.634143532,0.55914222,-1.694784389,1.64588729,0.068536174,0.210192831,-1.494443917,-0.808519213
0.654761228,-1.815974088,1.710950339,1.227103123,-0.464644446,1.250203938,-0.029638123,-1.291538381,0.109338989,0.366179815,1.111375363,-0.596728969,-0.378796821,-0.93335593,-0.690908745,0.757868548,-0.886696362,-0.025399151,0.449465313,0.700005784,1.471585439,-0.711347726,-1.750462863,-0.127600969,1.37458053,-0.786805096,0.628180208,-1.213699001,-0.646332491,0.561067651,-1.685908884,1.639059865,0.067732616,0.206785451,-1.493318978,-0.798491186
0.661348086,-1.820135724,1.683557283,1.234674297,-0.463126696,1.243493999,-0.02148338,-1.291415717,0.116555299,0.350565149,1.119523268,-0.60626003,-0.37392129,-0.900792379,-0.722529103,0.756858246,-0.89496387,-0.034950467,0.456996941,0.680297784,1.470697931,-0.722988908,-1.755850425,-0.144637441,1.367982681,-0.784500873,0.620354966,-1.214231325,-0.658521449,0.563185625,-1.677419272,1.631842301,0.066929057,0.203215815,-1.491912803,-0.788639089
0.667505366,-1.824108196,1.656534403,1.242455782,-0.461608945,1.236784061,-0.013037396,-1.291415717,0.123522771,0.335158679,1.127479457,-0.615791091,-0.368639465,-0.867904813,-0.753777457,0.756050005,-0.903625069,-0.044685461,0.464528569,0.660444872,1.469711811,-0.735086606,-1.760890403,-0.161673913,1.362013199,-0.781908623,0.612181936,-1.214586208,-0.670710408,0.565496143,-1.668543768,1.624234598,0.066125499,0.199483923,-1.490225394,-0.779138853
0.673233069,-1.828269832,1.629141347,1.250237267,-0.459657552,1.229918078,-0.004591412,-1.291661045,0.130739081,0.319335817,1.135435647,-0.6251005,-0.362951345,-0.835179254,-0.78502581,0.755443824,-0.912286268,-0.054787813,0.472269409,0.640736872,1.46872569,-0.747526693,-1.765582796,-0.178483233,1.356043717,-0.779172358,0.603487223,-1.214941091,-0.682669386,0.56780666,-1.659668263,1.616236758,0.06532194,0.195427519,-1.488537985,-0.769814547
0.678674387,-1.832242303,1.601748291,1.257808441,-0.457706158,1.222896049,0.003854572,-1.292029037,0.137706553,0.303721152,1.143295979,-0.634188256,-0.357263226,-0.802291688,-0.81590216,0.755039703,-0.920553776,-0.065257524,0.480219461,0.621173783,1.46773957,-0.760423296,-1.769753812,-0.195292552,1.350074235,-0.776148066,0.594444721,-1.215118532,-0.694858344,0.570309721,-1.650792759,1.607653709,0.064518382,0.191371114,-1.48656934,-0.760842101
0.683829319,-1.83640394,1.574355234,1.265589926,-0.455537943,1.215874021,0.012591797,-1.292519693,0.144425187,0.28789829,1.15115631,-0.643276012,-0.351168812,-0.769404121,-0.846778509,0.754837643,-0.929214975,-0.076094594,0.488169513,0.601755607,1.466556226,-0.773776416,-1.773577243,-0.211874718,1.344733119,-0.772979759,0.585054431,-1.215473415,-0.707047303,0.573005324,-1.641917255,1.598875591,0.063714823,0.187152454,-1.484600696,-0.752045586
0.688554674,-1.840376411,1.546962178,1.273371411,-0.453369728,1.208695947,0.021037781,-1.293133013,0.151143821,0.272075429,1.158920784,-0.652363768,-0.344668104,-0.736516555,-0.87691085,0.754635583,-0.937876174,-0.087115342,0.496328777,0.582482342,1.465372881,-0.787471924,-1.77705309,-0.228456885,1.33907782,-0.769523425,0.575316353,-1.215650856,-0.719006281,0.575700928,-1.633041751,1.589512265,0.062911265,0.18260928,-1.482069582,-0.743425002
0.692850451,-1.844348882,1.519198946,1.280942586,-0.450984691,1.201517874,0.029775006,-1.293991661,0.157862454,0.256252568,1.166589401,-0.661229871,-0.337761102,-0.703628988,-0.907043191,0.754837643,-0.946537373,-0.098503448,0.504697253,0.563353989,1.464189537,-0.80150982,-1.780007559,-0.244811898,1.334050888,-0.766067091,0.565230486,-1.215828298,-0.731195239,0.578589075,-1.623780355,1.5797588,0.062308596,0.178066107,-1.479538468,-0.735156278
0.69671665,-1.848510519,1.49180589,1.28851376,-0.448382833,1.194183755,0.038512231,-1.294972973,0.164581088,0.240429707,1.174162159,-0.669874322,-0.330447805,-0.670741422,-0.936803528,0.755039703,-0.955198572,-0.110258913,0.513065729,0.544515459,1.462907581,-0.816004233,-1.782440652,-0.260939758,1.329023955,-0.762322729,0.554796831,-1.215828298,-0.743384198,0.581477221,-1.614904851,1.569615197,0.061505037,0.173198422,-1.477007354,-0.727063484
0.700296465,-1.85248299,1.464042657,1.296295245,-0.445564154,1.186849636,0.047540697,-1.296199613,0.171050883,0.224606845,1.181734918,-0.678518773,-0.323134508,-0.637853856,-0.966563865,0.755443824,-0.963859771,-0.122198057,0.521434204,0.525821841,1.461527012,-0.830726904,-1.78452616,-0.277067619,1.324311206,-0.758434353,0.544189281,-1.216005739,-0.755573156,0.584750454,-1.605643455,1.558886386,0.060701479,0.16816848,-1.47391377,-0.71914662
0.703446701,-1.856455461,1.436279424,1.303656109,-0.442745474,1.179359473,0.056277921,-1.297548917,0.177520679,0.208783984,1.189115961,-0.687163224,-0.315414918,-0.605128297,-0.995580193,0.756050005,-0.97252097,-0.13450456,0.530011892,0.507418047,1.460146444,-0.845906092,-1.786090291,-0.292741173,1.319912641,-0.754401964,0.533407837,-1.216005739,-0.767762115,0.587831144,-1.596382059,1.547962505,0.05989792,0.163138539,-1.470820187,-0.711581618
0.706310553,-1.860427933,1.408516192,1.311227283,-0.439709973,1.171869309,0.065306387,-1.299020885,0.183741636,0.192752927,1.196497004,-0.69536437,-0.306882738,-0.57224073,-1.024224517,0.756656186,-0.981182169,-0.14717842,0.53858958,0.489448988,1.458568651,-0.861313538,-1.787306837,-0.308414728,1.315514075,-0.750369574,0.522278604,-1.216005739,-0.780181053,0.591104377,-1.587120664,1.536453417,0.059295251,0.157784085,-1.467445368,-0.704368475
0.708744826,-1.864400404,1.380752959,1.318588147,-0.436457651,1.1642231,0.074334853,-1.300615517,0.189962593,0.176930066,1.20378219,-0.703787168,-0.298756853,-0.539515172,-1.052868841,0.757666488,-0.989449677,-0.160219639,0.547376479,0.471624841,1.456990859,-0.877063372,-1.788002006,-0.323861129,1.311429692,-0.74619317,0.510975477,-1.216005739,-0.792599992,0.594570153,-1.577859268,1.52455419,0.058491693,0.152429631,-1.464070549,-0.697155333
0.710749522,-1.868372875,1.352989727,1.325949011,-0.433205328,1.156576892,0.083363318,-1.302455477,0.19618355,0.161107205,1.210971518,-0.711988314,-0.28981838,-0.506951621,-1.080769157,0.758474729,-0.998110876,-0.173444537,0.556163379,0.454235429,1.455413066,-0.893155594,-1.788175799,-0.339080378,1.30734531,-0.741872753,0.499672351,-1.215828298,-0.805018931,0.59803593,-1.568211981,1.512264825,0.057889024,0.146750665,-1.460414496,-0.690294051
0.712324641,-1.872156181,1.325226494,1.333099565,-0.429736184,1.148930683,0.092683025,-1.304418101,0.202404507,0.145284344,1.21796913,-0.719967807,-0.280879906,-0.47438807,-1.108669473,0.759687091,-1.006378384,-0.186853114,0.56515949,0.436990929,1.453736662,-0.909476074,-1.788002006,-0.354072474,1.303889294,-0.737552335,0.48819533,-1.215828298,-0.81743787,0.601694249,-1.558950585,1.499585321,0.057085466,0.140909442,-1.456477207,-0.68378463
